84148f73;d78729fd;Goal!;16;0;16;16;U;Jaleco
841b69b6;841b69b6;Hatris;16;0;8;0;U;Bullet-Proof
84382231;c2757acd;Punch-Out!!;144;0;8;16;J;Nintendo
8442b86c;e63f7d0b;Urusei Yatsura< - Lum no Wedding Bell>;97;80;2;4;J;Jaleco
847b2d05;847b2d05;Dragon Scroll< - Yomigaerishi Maryuu> (FFE Hack);101;0;16;0;JM;Konami
847d672d;7062f3fa;Bill Elliott's NASCAR Challenge;65;0;8;32;U;Konami
84be00e9;3ed8c6b5;4 Nin Uchi Mahjong;1;0;1;1;J;Nintendo
84c4a12e;84c4a12e;Metal Gear;33;0;8;0;E;Konami
84c94e20;7a91a328;Puffy! Land (Pirate);0;0;1;1;JZ
84f7fc31;ac7a54cc;Chip 'n Dale Rescue Rangers;16;0;8;16;E;Capcom
850090bc;0cb8d92d;White Lion Densetsu;18;0;8;16;J;Kemco
85017129;85017129;100-in-1 Contra Function 16 (Pirate Cart) (Bad Dump 2);240;0;64;0;ZB
8531c166;09efe54b;Majaventure< - Mahjong Senki>;16;0;8;16;J;Tokuma Shoten
85323fd6;5eb94b11;Krazy Kreatures;241;64;2;4;UX;American Video
854f4661;d1d1b61e;Saiyuuki World 2< - Tenjoukai no Majin> (FFE Pirate);16;16;8;16;JM;Jaleco
85698c99;e8232012;Sanada Juu Yuushi (Bad Dump);18;0;8;16;JB;Kemco
856e7600;fcde8825;Superman;16;0;8;16;J;Kemco
8575a0cb;497e9336;Hydlide Special;0;0;2;1;J;Toushiba EMI
8593e5ad;ab6b4794;World Champ;65;0;8;16;U;Romstar
859c65e1;b3440357;Little League Baseball< Championship Series>;16;0;8;16;U;SNK
85b80b18;af22f080;Yoshi (Bad Dump);16;0;8;16;UB;Nintendo
85bc0777;85bc0777;Mahjong Club - Nagatachou;64;0;32;0;J;Hector
85c5953f;d554c455;Hostages< - The Embassy Mission>;16;0;8;16;J;Kemco
85d02cd4;4d3aa180;Bugs Bunny Birthday Bash (Prototype);64;0;8;16;U;Kemco;Proto
85d3f785;85d3f785;1944 (Pirate);32;0;8;0;Z
85e0090b;d7a97b38;<Chou Jinrou Senki - >Warwolf;65;0;8;16;J;Takara
85f12d37;85f12d37;Gambler Jiko Chuushin ha 2;16;0;16;0;J;Asmik
86291f44;6e53128e;Kage no Densetsu;48;0;2;2;J;Taito
863cea81;863cea81;Super Black Onyx (Bad Dump);18;0;16;0;JB;BPS
865ac145;9a851990;Karnov (Bad PRG);64;0;8;8;JB;Namco
86670c93;b7f485d8;Slalom;1;0;2;1;U;Nintendo
86759c0f;86759c0f;Monopoly;16;0;16;0;J;Tomy
86858427;00000000;Mario Zelda (SMB1 Hack) (Old);1;0;2;1;GH
86867830;bfd53541;<Hudson's >Adventure Island;49;0;2;4;E;Hudson Soft
86964edd;31c3e548;Teenage Mutant Ninja Turtles Tournament Fighters;64;0;8;16;U;Konami
869652fe;c0dd00e0;Spy Vs Spy;0;0;2;1;U;Kemco
86974ccc;541989e1;King of Kings, The (Ver 1.3);177;0;8;16;UX;Wisdom Tree
86b0d1cf;86b0d1cf;Robin Hood< - Prince of Thieves>;16;0;16;0;U;Virgin Games
86b2355f;86b2355f;Mito Koumon (FFE Hack);101;0;16;0;JM;Sunsoft
86c2765a;86c2765a;Bomberman 2 (Bad Dump);16;0;8;0;UB;Hudson Soft
86c495c6;09e4c3e0;Gargoyle's Quest 2< - The Demon Darkness>;64;0;8;16;E;Capcom
86ca126d;900a55db;Top Striker (Mapper 4 Hack);65;0;8;16;JM;Namco
86cefc12;e26a660d;Yie Ar Kung-Fu;0;0;1;1;J;Konami
87052ac0;21ddbc1c;Autobot Bros. (SMB1 Hack);1;0;2;1;GH;Grimlick
870f5064;00000000;Super Abe Bros. 3 (SMB3 Hack);64;0;16;16;GH
872bfff4;00000000;Afro Mario Bros. (Mario Bros. Hack);1;0;1;1;GH
8752dccb;4468ca43;Puzznic;49;0;2;4;J;IGS
87645f89;03840ec5;Championship Bowling;48;0;2;2;U;Romstar
876b80bd;876b80bd;Naked Little Mermaid, The (Little Mermaid Hack);33;0;8;0;GH;Grimlick
87ce3f34;615d0a50;Dragon Wars;67;0;16;16;J;Kemco
87ffd6e3;3649da4a;Evil Mario (SMB1 Hack);1;0;2;1;GH
88053d25;84efd927;Dragon Quest;49;0;2;4;J;Enix
88062d9a;4fb460cd;Nekketsu! Street Basket< - Ganbare Dunk Heroes>;65;0;8;16;J;Technos Japan
882e1901;552f1143;Venice Beach Volleyball;241;64;2;4;UX;American Video
88338ed5;95af291f;Cyberball;64;0;8;16;U;Jaleco
883875b1;87133e90;Dragon Quest (Bad Dump);49;0;2;4;JB;Enix
8889c564;9ba777e1;Immortal, The;65;0;8;32;U;Electronic Arts
889129cb;beb88304;Startropics;67;0;16;32;U;Nintendo
8897a8f1;8897a8f1;Goonies 2, The;33;0;8;0;E;Konami
88a6b192;50322dfd;F-15 City War (Bad Dump);240;64;2;4;UXB;American Video
88c30fda;dcba4a78;Super Turrican;65;0;8;16;E;Imagineer
88c83a1d;daeb93ed;Crisis Force (Bad Dump);112;16;8;16;JB;Konami
88e1a5f4;2cdef25f;Lee Trevino's Fighting Golf;16;0;8;16;U;SNK
8904149e;8904149e;Solar Jetman< - Hunt for the Golden Warpship>;112;0;16;0;E;Tradewest
892434dd;892434dd;Ultimate Stuntman;113;64;16;0;UX;Camerica
8927fd4c;319ccfcc;Rockin' Kats;65;0;8;16;U;Atlus
892cbbc2;daadebfa;Sansuu 2 Nen< - Keisan Game>;145;176;2;1;J;;Toukyou Shoseki
8931ce07;d9e20879;Adventure Island 3 (Spanish v0.95);65;0;8;16;T;Paladin Knights
894efdbc;894efdbc;Datach - Crayon Shin Chan< - Ora to Poi Poi>;0;16;16;0;J
895037bc;de34526e;Family BASIC (Ver 2.1a);3;0;2;1;J
89550500;17b49292;Igo Shinan;0;0;2;1;J;Hector
89567668;c6475c2a;Boulder Dash;16;0;2;4;J;Data East
895faef2;478a11ae;Famista '94 (Mapper 4 Hack);65;0;8;16;JM;Namco
8965c590;740c7582;Snow Bros.;16;0;8;16;U;Capcom
89688cd5;89688cd5;Athena (Bad CHR);33;0;8;0;JB;SNK
89889836;a5249586;Super Mario Bros. 2 (Polish v1.04);65;0;8;16;T;DreamForce
898e4232;898e4232;Cobra Triangle;112;0;8;0;E;Nintendo
89984244;89984244;Lion King, The;112;0;16;0;E;Virgin Games
89a45446;f28a5b8d;Bram Stoker's Dracula;65;0;8;16;E;Sony Imagesoft
89ce9bd4;4c9e8ec6;Super Mario Bros. (PRG 0) (Polish v1.02);1;0;2;1;T;DreamForce
89e085fe;89e085fe;Zoids 2 - Zenebasu no Gyakushuu;18;0;16;0;J;Toushiba EMI
89f8ebda;5174dd11;Venus Wars (English v2.0);16;0;8;16;T;J2E Translations
8a043cd6;05de5afd;Mafat Conspiracy - Golgo 13;65;0;8;16;U;Vic Tokai
8a0c7337;0b5667e9;Excitebike;1;0;1;1;E;Nintendo
8a12a7d9;59794f2d;<Family Trainer - >Totsugeki Fuuun Takeshi Jou;48;0;2;4;J;Bandai
8a368744;8a368744;Ginga no Sannin;33;0;8;0;J;Nintendo
8a5bc0d3;22f1ca9e;Tecmo World Cup Soccer;65;0;4;8;J;Tecmo
8a640aef;7be93173;Double Dragon 2< - The Revenge>;65;0;8;16;U;Acclaim
8a7d0abe;ce90983a;Akira (Alt);16;32;8;32;J;Taito
8a7d51b1;8a7d51b1;Final Fantasy 3 (English v0_xx) (9);67;0;32;0;T
8a82f9c2;8a82f9c2;Final Fantasy 2 (Mapper 2 Hack) (English v1.0);35;0;16;0;T;Neo Demiforce
8a96e00d;64818fc5;Wai Wai World;112;16;8;16;J;Konami
8ab52a24;8ab52a24;Blades of Steel;33;0;8;0;U;Konami
8ada3497;3ab1e983;RoadBlasters;16;0;8;16;U;Mindscape
8aef5b7b;ffc5e812;Jedi Mario Bros. (SMB1 Hack);1;0;2;1;GH
8af25130;899a0067;Babel no Tou;64;0;2;4;J;Namco
8b03f74d;b201b522;Wai Wai World 2< - SOS!! Paseri Jou>;80;16;16;16;J;Konami
8b0e1235;b40457d5;Trojan;33;2;8;0;P;Capcom
8b4a2866;39b2ecda;Sansuu 4 Nen< - Keisan Game>;49;0;2;4;J;Toukyou Shoseki
8b4d2443;7eef2338;Rescue - The Embassy Mission;16;0;8;16;E;Kemco
8b5a9d69;00000000*8,16;Zelda 2< - The Adventure of Link> (Wrong Size);18;0;8;14;U;Nintendo
8b957b50;f7bc7104;Kung-Fu Heroes;48;0;2;4;U;Culture Brain
8b9d3e9c;8b9d3e9c;Rad Racer;16;0;8;0;U;Nintendo
8ba75848;2015226d;Karateka;1;0;1;1;J;Soft Pro
8baa5ff2;8f7719f3;Yie Ar Kung-Fu (Ver 1.2);0;0;1;1;J;Konami
8baedc0e;8baedc0e;Halloween (Demo);1;0;1;0;PD;Memblers
8bbc37a2;8bbc37a2;Air Fortress< - Kuuchuu Yousai> (FFE Hack);101;0;16;0;JM;Hal Kenkyuujo
8bca5146;8bca5146;Indiana Jones and the Last Crusade (Taito);16;0;16;0;U;Taito
8bcb0993;34cfa970;Pachio Kun 3;67;0;16;16;J;Coconuts Japan
8bf29cb6;02931525;Chip 'n Dale Rescue Rangers;16;0;8;16;U;Capcom
8c0c2df5;8c0c2df5;Top Gun;32;1;8;0;V;Konami
8c1e1336;092b5371;M.U.S.C.L.E.;1;0;1;1;U;Bandai
8c252ac4;55b8a213;Bad Dudes Vs Dragon Ninja;65;0;8;16;E;Ocean
8c399acd;0fae316f;Sangokushi 2 - Haou no Tairiku (Bad Dump);50;16;16;32;JB;Namco
8c3d54e8;8c3d54e8;Ikari;32;0;8;0;J;K Amusement Lease
8c46a487;8c46a487;Ninja Boy 2 (English v1.0);33;0;8;0;T;Toma
8c4d59d6;0b0d4d1b;Derby Stallion - Zenkoku Ban;18;0;8;16;J;ASCII
8c5a784e;8c5a784e;Dragon Warrior 2;18;0;16;0;U;Enix
8c6631c8;71b107e7;Super Arabian (Pirate);1;0;1;1;JZ;Sunsoft
8c75a0b6;82ad545e;Pinball Wars (Pinball Quest Hack);16;0;8;16;GH;Grimlick
8c8dedb6;eb71a6c5;GI Joe - The Atlantis Factor;64;0;8;32;U;Capcom
8ce478db;b56958d1;Nobunaga's Ambition 2;82;0;16;16;U;Koei
8ce8e264;ca37aa92;Spiritual Warfare (Ver 6.0);177;0;8;16;UX;Wisdom Tree
8d2454b7;a11fac93;Ninja Jajamaru Kun (Mapper 3 Hack);49;0;1;2;JM;Jaleco
8d26fdea;1c3a73f0;SD Sengoku Bushou Retsuden;67;0;8;16;J;Banpresto
8d3c33b3;5a7fd507;<Soccer League - >Winner's Cup;16;0;8;16;J;Data East
8d5b77c0;6e32f3c2;Ginga Eiyuu Densetsu;18;0;8;16;J;Kemco
8d77e5e6;8d77e5e6;Business Wars;67;0;16;0;J;Hector
8d9af7af;2eb27d6e;Rollergames;65;0;8;16;U;Ultra Games
8da4e539;64a75e8d;Idol Hakkenden;16;0;8;16;J;Towa Chiki
8da651d4;139b07db;Street Fighter 2010;65;0;8;16;U;Capcom
8da6667d;725b0234;Nintendo World Cup;64;0;8;16;E;Nintendo
8dbdc728;00000000;Hash Cookie (Yoshi's Cookie Hack);65;0;8;8;GH
8dcc9949;1c779cd7;Solitaire;241;64;2;4;UX;American Video
8dcd9486;fb26ff02;Jumbo Ozaki no Hole in One Professional;16;0;8;4;J;Hal Kenkyuujo
8dd0a0c4;5a046cdc;Carnage (SMB1 Hack);1;0;2;1;GH;Kasady
8dd92725;2bd44c6a;Adventures of Lolo 3;16;0;8;16;U;Hal America
8de76f1d;8de76f1d;Marble Madness (Bad Dump);112;0;8;0;UB;Milton Bradley
8dedea07;23ce2ae9;Shui Guo Li;49;0;2;4;As
8e010b17;bead254c;Super Mario Bros. 2 (Pirate Cart);129;32;4;1;JZ
8e0d9179;cb9e67a6;Chuka Taisen;16;0;8;16;J;Taito
8e2bd25c;00000000;Super Mario Bros. (Pirate);1;0;2;1;JUZ;Nintendo
8e373118;88739adf;Battle Storm;16;0;8;16;J;Yonezawa
8e62d229;87a3f91e;Sansuu 1 Nen< - Keisan Game>;144;176;2;1;J;Toukyou Shoseki
8e78595f;2f1b7b53;Solomon no Kagi (Spanish v0.99);48;0;2;4;T;Paladin Knights
8e7abdfc;8e7abdfc;Magnum Kiki Ippatsu< - Empire City - 1931>;33;0;8;0;J;Toushiba EMI
8e86d6c0;8e86d6c0;Archon (Bad CHR);32;0;8;0;UB;Activision
8e9afef0;42f90927;72-in-1 (Pirate Cart);16;224;64;64;Z
8eab381c;b3e2f2ef;Deathbots;17;112;4;8;UX;American Video
8eb11e94;f435dc0c;Kero Kero Keroppi's Great Big Adventure 2 (English v0.9);16;0;8;16;T;Toma
8ec09329;8ec09329;Metal Gear (Swedish v1.01b);33;0;8;0;T;MetalHead
8ecbc577;ad50e497;Boy and His Blob< - Trouble on Blobolonia>, A;16;0;8;16;E;Absolute Entertainment
8ee25f78;59276597;Minelvaton Saga;3;80;8;16;J;Taito
8ee7c43e;95649977;Kid Klown;65;0;8;16;U;Kemco
8ee98523;314ee295;Nintendo World Cup;64;2;8;16;P;Nintendo
8eef8b76;8eef8b76;Last Armageddon;67;0;32;0;J;Bandai
8f011713;a2c79ec5;<Kurogane Hiroshi no Yosou Daisuki! >Kachiuma Densetsu;66;0;8;16;J;Nihon Bussan
8f197b0a;8f197b0a;Rygar;33;0;8;0;E;Tecmo
8f4497ee;c1cf4948;Peepar Time;48;0;2;2;J;Sanritsu Denki
8f4fec56;8f4fec56;20-in-1 (Pirate Cart);112;224;32;0;Z
8f5fe529;8f5fe529;Final Fantasy 3 (English 10-25-97);67;0;32;0;T
8f628d51;1d8b2f59;Hiryuu no Ken 3< - 5 Nin no Ryuu Senshi>;65;0;8;16;J;Culture Brain
8f726dbc;8f726dbc;Lipple Island;16;0;8;0;J;Sunsoft
8f767abf;5e23293f;Gradius 2 (Mapper 4 Hack);68;0;8;16;JM;Konami
8fb0cef1;647eafa9;Incredible Crash Dummies, The (Bad Dump);64;0;8;32;UB;LHN
8fd22a43;5bfd6499;Wanpaku Kokkun no Gourmet World (English v1.0);64;0;8;16;T;Toma
8fdb8f62;8fdb8f62;Ankoku Shinwa< - Yamato Takeru Densetsu> (Mapper 2 Pirate);33;0;16;0;JM;Toukyou Shoseki
900575b4;7a70fefe;Kirby's Adventure (Bad Dump);66;0;32;32;UB;Nintendo
900cf570;732b0675;Rad Racer;16;2;8;0;P;Nintendo
900e3a23;fe94066d;Silva Saga;67;0;16;32;J;Seta
90226e40;7f7fef6e;Power Punch 2;64;0;8;32;U;American Softworks
902e3168;f0c77dcb;Ninja Gaiden 3< - The Ancient Ship of Doom>;65;0;8;16;U;Tecmo
90388d1b;90388d1b;Romance of the Three Kingdoms (Bad CHR 2);18;0;16;0;UB;Koei
9044550e;2330a5d3;<Family Trainer - >Rairai Kyonshiizu;48;0;2;4;J
908505ee;f2ec0901;Super Arabian;1;0;1;1;J;Sunsoft
90c773c1;7262843c;Goal! Two;97;112;8;16;U;Jaleco
90d3210a;90d3210a;Big Nose the Caveman (Bad Dump);113;64;16;0;UXB;Camerica
90d68a43;554b51d8;Battle Tank;48;0;2;4;U;Absolute Entertainment
90ecdade;aca687c2;Tsuppari Oozumou;49;0;2;4;J;Tecmo
90f6fa33;953ca1b6;Ganbare Pennant Race!;96;16;8;16;J;Konami
91328c1d;7fcc340a;Tiny Toon Adventures (Alt);112;16;8;16;J;Konami
915a53a7;ac98cd70;Hyper Sports;1;0;1;1;J;Konami
917770d8;2c945f19;Where In Time Is Carmen Sandiego;65;0;8;32;U;Konami
917d9262;917d9262;Shufflepuck Cafe;32;0;8;0;J;Pony Canyon
9198279e;9198279e;Time Lord;112;0;8;0;E;Milton Bradley
91ac514e;a505d342;Namcot Mahjong 3< - Mahjong Tengoku>;128;80;8;16;J;Namco
91b4b1d7;e8f8f7a5;Super Mario Bros. - Duck Hunt;33;64;4;2;E;Nintendo
91c6ee43;e52687d0;Batman (Bad Dump);65;0;8;16;UB;Sunsoft
91d1e85b;f83c4c49;North & South;64;0;8;16;U;Kemco
91d24d7b;91d24d7b;Puss 'n Boots< - Pero's Great Adventure> (Bad CHR);33;0;8;0;UB;Electro Brain
91d52e9a;b89764a2;USA Ice Hockey in FC;32;16;8;16;J;Jaleco
91e2e863;7a4d4eaf;Magician;67;0;8;16;U;Taxan
92197173;a848a2b1;Magic of Scheherazade, The;16;0;8;16;U;Culture Brain
923f915b;af754426;Ultraman Club 3;65;0;16;16;J;Yutaka
9247c38d;e1cefa12;Pinbot;112;112;8;8;E;Nintendo
92547f1c;92547f1c;Ys;18;0;16;0;J;Victor Ongaku Sangyou
926f07af;0c5e6280;52 Games (Pirate Cart);16;224;64;64;UZ;SuperVision
9273f18e;7831b2ff;America Daitouryou Senkyo;16;0;8;16;J;Hector
927c7a3a;1dac6e97;Joust;1;0;1;1;J;Hal Kenkyuujo
92924548;cccc1034;Ice Hockey;1;0;2;1;As;Nintendo
92a2185c;8db6d11f;Mike Tyson's Punch-Out!! (PRG 0);144;0;8;16;U;Nintendo
92a2a702;6d2b7846;Capcom Barcelona '92 (Pirate);67;0;8;16;JZ;Capcom
92a3d007;3a5cc3fa;Impossible Mission 2;32;32;4;8;UX;American Video
92b784e3;00000000;Mauntlet (Gauntlet Hack) (Alt);73;0;8;8;GH
92c138e4;3349ba0e;Miracle Piano Teaching System, The;16;0;16;8;U;Software Toolworks
92f04530;92f04530;Goonies 2< - Fratelli Saigo no Chousen>;33;0;8;0;J;Konami
93146bb0;e43075eb;Hayauchi Super Igo;48;0;2;4;J;Namco
931472d0;931472d0;Maniac Mansion (Bad Dump);33;0;16;0;JB;Jaleco
9323ba0f;986acf0f;Zelda 2< - The Adventure of Link> (German v1.0);18;0;8;16;T;G-Trans
932c11c1;cb7e529d;SD Gundam Gaiden - Knight Gundam Monogatari 2< - Hikari no Kishi> (FFE Pirate);18;16;16;32;JM;Bandai
932ff06e;932ff06e;Classic Concentration;112;0;16;0;U;GameTek
93368b81;93368b81;Ganon's Revenge (Ver 1.1) (Zelda Hack);18;0;8;0;GH;Rage Games
934db14a;50c69602;All-Pro Basketball;16;0;8;16;U;Vic Tokai
9369a2f8;9369a2f8;Ghosts'n Goblins;33;0;8;0;E;Capcom
936e229d;00000000;B-Wings (Alt);0;0;2;1;J;Data East
93991433;41243492;Low G Man;65;0;8;16;U;Taxan
93a7d26c;a9065101;<Keiba Simulation - >Honmei;65;0;8;16;J;Nihon Bussan
93b2cec4;744893da;Daiku no Gen San 2< - Akage no Dan no Gyakushuu>;16;64;16;32;J
93b49582;9731a9a3;Target Renegade;16;0;8;16;U;Taito
93f3a490;4dc910fd;Klax;0;64;4;8;UX;Tengen
941ba912;00000000;Fester's Quest;16;2;8;16;P;Sunsoft
942b1210;2e7f0b29;Michael Andretti's World Grand Prix;65;0;8;16;U;American Sammy
942f6bb0;3a390b54;<Famicom Boardgame - >Tetsudou Ou;49;0;2;4;J;DB Soft
94476a70;94476a70;Mega Man;33;0;8;0;E;Capcom
94687b47;a319e1f4;Birdman (Bomberman Collection Hack);1;0;2;1;GH
9474c09c;fe5f17f0;Yoshi;16;0;8;16;U;Nintendo
948e0bd6;2dc4f189;Taiyou no Yuusha - Fibird;64;0;8;16;J;Irem
94e21cae;1bfc74ba;Super Mario Bros. (PRG 1) (Polish v1.02);1;0;2;1;T;DreamForce
9509f703;fd0299c3;Metal Max;67;0;16;32;J;Data East
95192148;8c6237fd;Kaiketsu Yanchamaru 2< - Karakuri Land> (Mapper 23 Hack);113;16;8;16;JM;Irem
951c12ae;6d132060;Chiyo no Fuji no Ooichou (FFE Pirate);21;16;8;16;JM;Face
952a9e77;4ba8fcb6;Choujin Sentai - Jetman;16;0;8;16;J;Angel
953ffe4c;fa258f2f;<Hero of the Sun - >Fire Bird (English v1.01);64;0;8;16;T;Dragoon-X
9549652c;9549652c;Dragon Warrior 3 (Portuguese v1.1);18;0;32;0;T;CBT
9552e8df;bdad07e0;Dragon Ball< - Shen Long no Nazo>;33;64;8;4;J;Bandai
9561798d;bb375ed2;Saint Seiya - Ougon Densetsu Kanketsu Hen;16;0;8;16;J;Bandai
9567f7b3;00000000;Super Riker (SMB1 Hack);1;0;2;1;GH
956e3d90;a9a0d729;<Dai Kaijuu - >Deburas;67;0;8;32;J
957f3d28;957f3d28;Top Gun;32;0;8;0;J;Konami
958e4bae;84b930a9;Orb 3D;16;0;4;16;U;Hi Tech Expressions
95d6d531;00000000*2,1;Magmax (Wrong Size 2);0;0;2;4;U;FCI
95e4e594;95e4e594;Qix;16;0;8;0;U;Taito
96087988;af4b5c8a;Robocop 3;16;0;8;16;U;Ocean
9615209f;00000000;1942;0;2;2;1;P;Capcom
9622fbd9;9622fbd9;Ballblazer;33;0;8;0;J;Pony Canyon
963dd19f;963dd19f;Legend of Zelda, The (Swedish v0.9-MH);18;0;8;0;T;MetalHead
96546242;96546242;Rockman 4< - Aratanaru Yabou!!> (Bad CHR);64;0;32;0;JB;Capcom
96773f32;1294ab5a;Digital Devil Story - Megami Tensei 2 (Bad PRG);51;16;16;32;JB;Namco
969ef9e4;969ef9e4;Winter Games;32;0;8;0;U;Acclaim
96ba90b0;96ba90b0;Houma ga Toki;33;0;8;0;J;Toho
96ce586e;db23f02a;Street Fighter 2 - The World Warrior;208;176;8;16;O;Yoko Soft
96cfb4d8;96cfb4d8;Digger T. Rock< - The Legend of the Lost City>;112;0;8;0;E;Milton Bradley
96dfc776;093311aa;RBI Baseball 2;65;0;8;8;UX;Tengen
96e6c1ce;754522c3;Major League Baseball (PRG 1);49;0;2;4;U;LJN
96eea36c;a9c2ea93;Teenage Mutant Ninja Turtles (Bad Dump);16;0;8;16;UB;Ultra Games
96fcdc5f;a2f826f1;Magic Johnson's Fast Break;16;0;8;16;U;Tradewest
97217057;f0dab3d3;Dirty Harry (Alt);65;0;16;16;U;Mindscape
972d08c5;d54f5da9;Tsuppari Wars;16;0;8;16;J;Sammy
972d2784;80e59bc3;Soccer;1;0;2;1;E;Nintendo
9735d267;6a80de01;Dr. Mario;16;0;2;4;E;Nintendo
9747ac09;03eeaeb7;Monopoly;16;0;8;16;U;Parker Brothers
974d0745;d84663b8;Fighting Road;64;0;8;16;J;Touei Douga
974e8840;974e8840;Best Play Pro Yakyuu '90;18;0;16;0;J;ASCII
975ccfeb;975ccfeb;Commando (Mapper 7 Hack);112;0;16;0;UM;Capcom
9768e920;9768e920;Datsugoku (FFE Pirate);101;0;16;0;JM;K Amusement Lease
979c5314;979c5314;Super Pitfall;33;0;8;0;U;Activision
97bc4585;8cea87c5;Touhou Kenbun Roku;16;0;8;16;J;Natsume
97cad370;2078dce4;Fire Emblem;162;0;16;16;J;Nintendo
9806cb84;9806cb84;Battletoads;112;0;16;0;J;Nihon Computer System
98087e4d;e086e68e;Hayauchi Super Igo (Pirate);48;0;2;4;JZ;Namco
980be936;ff6621ce;Hyper Olympic;1;0;1;1;J;Konami
982dfb38;91aa57f1;Mickey's Safari In Letterland;65;0;8;16;U;Hi Tech Expressions
983948a5;268d566d;Karate Kid, The;49;0;2;4;U;LJN
983d8175;983d8175;Datach - Battle Rush< - Build Up Robot Tournament>;0;16;16;0;J
985b1d05;932a077a;TwinBee;48;0;2;2;J;Konami
988798a8;988798a8;Mega Man 6;64;0;32;0;U;Capcom
988b446d;9ba20dad;Lunar Pool;1;0;1;1;U;FCI
98977591;21490e20;Kage;65;0;8;16;J;Natsume
98a8f5be;98a8f5be;Beetlejuice (Bad CHR);112;0;8;0;UB;LJN
98a97a59;98a97a59;Masuzoe Youichi - Asa Made Famicom;65;0;32;0;J;Coconuts Japan
98ccc9ab;fde79681;Maharaja;64;64;8;16;J;Sunsoft
98dc1099;b3598cd0;Sansuu 3 Nen< - Keisan Game>;145;176;2;1;J;Toukyou Shoseki
98e3c75a;8192c804;Vs Super Mario Bros.;49;97;2;2;V;Nintendo
98fca2b9;a3047263;Dragon Ball Z 3< - Ressen Jinzou Ningen> (FFE Pirate) (Bad Dump);18;16;16;32;JB;Bandai
99004b45;6c5dbedf;Columbus< - Ougon no Yoake>;67;0;8;16;J;Tomy
99083b3a;0630c234;Joshua (Ver 6.0);177;0;8;16;UX;Wisdom Tree
992af039;992af039;Okhotsk ni Kiyu< - Hokkaidou Rensa Satsujin>;16;0;16;0;J;ASCII
99686dad;579e5d0b;Chip to Dale no Dai Sakusen 2;16;0;8;16;J;Capcom
9992f445;11c2e664;Championship Bowling;48;0;2;4;J;Athena
999577b6;999577b6;Goonies 2, The;33;0;8;0;U;Konami
99a62e47;99a62e47;Black Bass 2, The;32;0;8;0;J;Hot B
99a9f57e;79d8c39d;Anticipation;16;0;2;4;U;Nintendo
99b73746;e23e6fac;Pooyan;1;0;1;1;J;Hudson Soft
99c395f9;202df297;Captain Saver;16;32;8;16;J;Taito
99c88648;9db6a3ed;International Cricket (Prototype);16;0;8;16;E;Beam Software;Proto
99d38676;ecfd3c69;Taito Chase H.Q.;65;0;8;16;J;Taito
99dddb04;9cb55b96;Tiny Toon Adventures;64;0;8;16;U;Konami
99f7b767;00000000;Lesbian Tennis (Tennis Hack);0;0;1;1;GH
9a23a458;d1551b10;AV Pachi Slot;48;0;2;8;JX;Hacker International
9a2db086;967a605f;Super Mario Bros.;1;0;2;1;E;Nintendo
9a808c3b;89c80b65;Quarth;48;0;2;4;J;Koei
9aac6754;9aac6754;76-in-1 (Pirate Cart) (Bad Dump 2);33;224;128;0;UZB;Supervision
9aacd75d;b5976b7c;Sansuu 5 & 6 Nen< - Keisan Game>;49;0;2;4;J;Toukyou Shoseki
9ab274ae;4a5a4e1e;Cheetahmen 2;64;224;16;16;UX;Active Enterprises
9adb2af7;8236c523;Son Son (Pirate);1;0;2;1;JZ;Capcom
9add0e63;00000000*2,1;Blind Fu (Kung Fu Hack) (Wrong Size 1);1;0;2;2;GH
9adfc8f0;60ff6444;Ultraman Club< - Kaijuu Dai Kessen!>;65;0;8;32;J;Angel
9ae2baa0;70901b25;Vs. Slalom;1;1;2;1;V;Nintendo
9aea1383;4c85df22;Soccer (FDS Hack);1;0;2;1;JH
9b1bdbbe;f4024666;Bandit Kings of Ancient China (Bad Dump);82;0;16;16;UB;Koei
9b208ab1;b37f48cd;Igo Kyuu Roban Taikyoku;16;0;2;2;J;BPS
9b38d9e8;9b38d9e8;Final Fantasy 2 (Mapper 2 Hack) (English v1.02);35;0;16;0;T;Neo Demiforce
9b3c5124;9525fa38;Pachio Kun 5;67;0;16;16;J;Coconuts Japan
9b506a48;4328b273;Wrecking Crew;0;0;2;1;JUE;Nintendo
9b821a83;9b821a83;Bard's Tale< - Tales of the Unknown>, The;18;0;8;0;U;FCI
9bac73ef;b258d6ca;Uninvited;67;0;8;16;U;Kemco
9bc09c66;00000000;Medievel Bros. (SMB1 Hack);1;0;2;1;GH
9bd3f3c2;be6d7af7;Bugs Bunny Birthday Blowout, The;64;0;8;16;E;Kemco
9bdcd892;0c935dfe;Might and Magic;67;0;16;32;J;Gakushuu Kenkyuusha
9bde3267;6f605522;Adventures of Dino Riki;49;0;2;4;U;Hudson Soft
9c015583;9c015583;Hanjuku Hero (Mapper 2 Hack);34;0;8;0;JM;Square
9c04c8d5;ab3062cf;Sakigake!! Otoko Juku< - Shippuu Ichi Gou Sei>;0;16;8;16;J;Bandai
9c053f24;e1acc990;Igo Shinan '93;16;0;8;4;J;Hector
9c18762b;2f50bd38;L'Empereur;82;0;16;16;U;Koei
9c304dec;407b7eeb;Hunt For Red October, The;64;0;8;16;E
9c3e8fc0;9c3e8fc0;<Mezase Pachi Pro - >Pachio Kun;16;0;8;0;J;Coconuts Japan
